,ch1,ch2,ch3,ch4,energies
1049,0.04953641093136989,0.024797525594378984,0.03987039721914367,0.005263816521970086,4317.879727332026
1050,0.0023479333597351834,0.001868652403549939,0.0017000696069571764,0.0005532216521430244,538466.1538461491
1051,0.0993153368263297,0.04439401560804046,0.0828292883070671,0.00785349436110513,252.81661443315002
1052,0.0019117417859422484,0.0014773320359378556,0.0013577207356480273,0.00035280807356568797,923077.6923077356
1053,0.08849217490730882,0.03251398187274297,0.0759369475896459,0.007154762213282276,152.18250532643867
1054,0.0027374067573691457,0.0020701409053907097,0.001736432832209072,0.0005595102128351848,411377.12374582596
1055,0.002233461093506613,0.001773116362977464,0.001527717369859068,0.00044030119929546163,682277.4247491616
1056,0.0019393594563562838,0.0014932229177117642,0.0012863773120218433,0.0003498301791433136,882944.3143812848
1057,0.0679227305275845,0.030668047805326348,0.05840419211865751,0.005644251332297861,1796.838390767718
1058,0.012320590151886392,0.011421261579092864,0.010620193605874797,0.003885009287830161,40143.377926420995
1059,0.07400422445599132,0.01735577926714603,0.06866279752086676,0.004597514849742773,64.8071982631197
1060,0.0017384157287170124,0.0014096340841402346,0.0012502696138805124,0.00036081773032462764,916388.7959866588
1061,0.0039904336165247295,0.0034765194426835664,0.003271198520233349,0.0010801429747974312,224088.02675586974
1062,0.0026844629321734884,0.0023070360221531068,0.002222448625689045,0.0007436359400082819,379453.28472370363
1063,0.05113218484387779,0.024753152158133746,0.04232633723483726,0.005318077851400309,3759.674965785471
1064,0.002419017434351722,0.0018951284345542076,0.001631264315473845,0.0005333978353576616,536363.13167392
1065,0.0016766975974468266,0.0013225832908230909,0.001220573916649723,0.00034175388488991994,959866.6220736325
1066,0.0043338359408898785,0.00365655148981319,0.002994512517561719,0.0011553637943058017,217399.13043479947
1067,0.08357946106060016,0.02970099018302247,0.07486675882644128,0.007221113361292758,120.82709350447762
1068,0.09565743287465633,0.045064938580799255,0.07901206724243458,0.007656970705028983,482.35494310014667
1069,0.0020572954299819123,0.0015544525754590645,0.0014962581333138902,0.0004053908732634895,742477.4916387978
1070,0.014149927648291824,0.012577032073562127,0.011639602191376767,0.004336097635372491,36798.92976588587
1071,0.007046333505058574,0.006393502600696078,0.005257871903593328,0.0021701110036467536,103687.8929765932
1072,0.08203979981722624,0.01659692136494772,0.07672370058310969,0.00431493916921151,89.51664721378299
1073,0.002169317556903284,0.0018141551860847854,0.0015051819976217048,0.0004269949138185634,688966.3210702366
1074,0.0027616555261535756,0.0021748493589348866,0.002079724041427193,0.0006145284412760845,441477.15719063795
